
Time Dependent Production (Energy Units) ELECTRICITY FROM TRANSMISSION

,DRC
,Region,year ,fuel,,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,DRC,2031,D2ELC01,,4.33267,1.60616,1.71187,1.73911,1.97801,1.85674,1.71841,1.8849,1.85439,1.51767,4.28307,1.59014,1.69328,1.71969,1.95525,1.83739,1.69931,1.85966,1.83014,1.50166,4.33081,1.60681,1.71087,1.74081,1.97631,1.85703,1.71576,1.8802,1.85509,1.51861,4.23593,1.5722,1.67483,1.70301,1.93586,1.8203,1.68065,1.83774,1.81304,1.48638
,DRC,2032,D1ELC01,,3.68074,1.49619,1.65686,1.70415,2.12512,1.90612,1.67613,1.96035,1.92626,1.3296,3.66094,1.48891,1.64536,1.69129,2.10694,1.89299,1.66514,1.94072,1.9041,1.32272,3.70273,1.50467,1.66234,1.58313,2.13098,1.91519,1.68151,1.96197,1.9327,1.33779,3.64221,1.47913,1.63475,1.64644,2.0915,1.88422,1.65206,1.92042,1.89492,1.31711
,DRC,2032,D2ELC01,,4.57696,1.69873,1.81171,1.84082,2.09614,1.96653,1.8187,1.99663,1.96402,1.60416,4.52456,1.6818,1.79203,1.82026,2.072,1.94605,1.79848,1.96984,1.93829,1.58724,4.575,1.69943,1.81064,1.84264,2.09432,1.96685,1.81587,1.9916,1.96477,1.60517,4.47477,1.66282,1.77251,1.80262,2.05147,1.92797,1.77873,1.9466,1.92021,1.5711
,DRC,2033,D1ELC01,,3.77503,1.54335,1.7134,1.76345,2.20897,1.97721,1.73378,2.03457,1.99849,1.36702,3.75415,1.53566,1.70125,1.74986,2.18976,1.96333,1.72217,2.01381,1.97505,1.35976,3.79706,1.5519,1.71878,1.74792,2.21476,1.98638,1.73905,2.03586,2.00489,1.37527,3.73439,1.52534,1.69004,1.74171,2.17344,1.95406,1.70834,1.99236,1.96536,1.35384
,DRC,2033,D2ELC01,,4.81692,1.78967,1.90978,1.94073,2.21218,2.07439,1.91721,2.10638,2.0717,1.68912,4.76178,1.77184,1.88903,1.91904,2.18668,2.05278,1.89588,2.07807,2.04453,1.6713,4.81488,1.79041,1.90865,1.94267,2.21024,2.07472,1.9142,2.10103,2.07251,1.69019,4.70938,1.75184,1.86846,1.90047,2.16504,2.03374,1.87507,2.05354,2.02548,1.65432
,DRC,2034,D1ELC01,,3.86767,1.58968,1.76895,1.82171,2.29136,2.04705,1.79042,2.10749,2.06945,1.40379,3.84572,1.5816,1.75616,1.8074,2.27112,2.03243,1.7782,2.08562,2.04477,1.39615,3.88973,1.59831,1.77423,1.77461,2.29707,2.05632,1.79559,2.10845,2.07581,1.41209,3.82495,1.57074,1.74436,1.79883,2.25394,2.02269,1.76364,2.06303,2.03457,1.38993
,DRC,2034,D2ELC01,,5.05268,1.87901,2.00614,2.03889,2.32618,2.18035,2.01399,2.2142,2.1775,1.77259,4.99483,1.8603,1.98433,2.0161,2.29935,2.15763,1.99158,2.1844,2.1489,1.75389,5.05054,1.87979,2.00493,2.04094,2.32413,2.1807,2.01081,2.20854,2.17835,1.77373,4.93987,1.8393,1.96272,1.9966,2.27661,2.13765,1.96972,2.1586,2.1289,1.73608
,DRC,2035,D1ELC01,,3.9587,1.63521,1.82353,1.87895,2.37232,2.11567,1.84607,2.17914,2.13918,1.43991,3.9357,1.62674,1.81012,1.86394,2.35107,2.10033,1.83326,2.15619,2.11326,1.43191,3.98079,1.64391,1.82872,1.81297,2.37795,2.12505,1.85114,2.17979,2.14549,1.44827,3.91394,1.61534,1.79774,1.85496,2.33304,2.09012,1.81798,2.13247,2.10257,1.4254
,DRC,2035,D2ELC01,,5.28434,1.9668,2.10081,2.13534,2.4382,2.28446,2.1091,2.32015,2.28146,1.85461,5.22384,1.94722,2.07798,2.11146,2.41007,2.26067,2.08561,2.28888,2.25145,1.83504,5.28211,1.96762,2.09955,2.1375,2.43604,2.28484,2.10574,2.31418,2.28236,1.85581,5.16636,1.92523,2.05535,2.09106,2.38625,2.23975,2.06272,2.26184,2.23053,1.81642
,DRC,2036,D1ELC01,,4.04816,1.67995,1.87718,1.93521,2.45187,2.18311,1.90077,2.24956,2.2077,1.47542,4.02413,1.6711,1.86314,1.91951,2.42964,2.16707,1.88737,2.22553,2.18058,1.46705,4.07027,1.68872,1.88226,1.94659,2.45743,2.19259,1.90573,2.24989,2.21397,1.48383,4.0014,1.65918,1.8502,1.91012,2.41077,2.15638,1.87139,2.20071,2.1694,1.46025
,DRC,2036,D2ELC01,,5.512,2.05307,2.19386,2.23013,2.54829,2.38679,2.20256,2.42427,2.38363,1.93522,5.44889,2.03264,2.17001,2.20518,2.51887,2.36192,2.17803,2.39155,2.35224,1.91479,5.50969,2.05394,2.19253,2.2324,2.54602,2.38718,2.19903,2.418,2.38457,1.93647,5.38894,2.00969,2.14638,2.1839,2.49399,2.3401,2.15412,2.3633,2.3304,1.89538
